1991, 01, 24, 24, -2.5319E+00
1991, 01, 25, 01, -3.0599E+00
1991, 01, 25, 02, -3.2899E+00
1991, 01, 25, 03, -3.5199E+00
1991, 01, 25, 04, -3.7494E+00
1991, 01, 25, 05, -4.0714E+00
1991, 01, 25, 06, -4.3914E+00
1991, 01, 25, 07, -4.7134E+00
1991, 01, 25, 08, -4.1979E+00
1991, 01, 25, 09, -3.6819E+00
1991, 01, 25, 10, -3.1679E+00
1991, 01, 25, 11, -2.5994E+00
1991, 01, 25, 12, -2.0329E+00
1991, 01, 25, 13, -1.4644E+00
1991, 01, 25, 14, -1.2904E+00
1991, 01, 25, 15, -1.1154E+00
1991, 01, 25, 16, -9.4343E-01
1991, 01, 25, 17, -1.7339E+00
1991, 01, 25, 18, -2.5254E+00
1991, 01, 25, 19, -3.3154E+00
1991, 01, 25, 20, -3.5729E+00
1991, 01, 25, 21, -3.8289E+00
1991, 01, 25, 22, -4.0874E+00
1991, 01, 25, 23, -4.3284E+00
1991, 01, 25, 24, -4.5714E+00
1991, 01, 26, 01, -4.8134E+00
1991, 01, 26, 02, -4.6699E+00
1991, 01, 26, 03, -4.5239E+00
1991, 01, 26, 04, -4.3804E+00
1991, 01, 26, 05, -4.4849E+00
1991, 01, 26, 06, -4.5889E+00
1991, 01, 26, 07, -4.6924E+00
1991, 01, 26, 08, -3.8429E+00
1991, 01, 26, 09, -2.9939E+00
1991, 01, 26, 10, -2.1439E+00
1991, 01, 26, 11, -1.4979E+00
1991, 01, 26, 12, -8.5243E-01
1991, 01, 26, 13, -2.0343E-01
1991, 01, 26, 14, 2.8607E-01
1991, 01, 26, 15, 7.7807E-01
1991, 01, 26, 16, 1.2701E+00
1991, 01, 26, 17, 7.5007E-01
1991, 01, 26, 18, 2.2957E-01
1991, 01, 26, 19, -2.9143E-01
1991, 01, 26, 20, -2.7743E-01
1991, 01, 26, 21, -2.6393E-01
1991, 01, 26, 22, -2.5043E-01
1991, 01, 26, 23, -2.5543E-01
1991, 01, 26, 24, -2.5993E-01
1991, 01, 27, 01, -2.6343E-01
1991, 01, 27, 02, -5.2593E-01
1991, 01, 27, 03, -7.8843E-01
1991, 01, 27, 04, -1.0499E+00
1991, 01, 27, 05, -1.2649E+00
1991, 01, 27, 06, -1.4789E+00
1991, 01, 27, 07, -1.6934E+00
1991, 01, 27, 08, -3.0493E-01
1991, 01, 27, 09, 1.0846E+00
1991, 01, 27, 10, 2.4711E+00
1991, 01, 27, 11, 3.5161E+00
1991, 01, 27, 12, 4.5591E+00
1991, 01, 27, 13, 5.6031E+00
1991, 01, 27, 14, 5.8936E+00
1991, 01, 27, 15, 6.1876E+00
1991, 01, 27, 16, 6.4796E+00
1991, 01, 27, 17, 4.8741E+00
1991, 01, 27, 18, 3.2681E+00
1991, 01, 27, 19, 1.6621E+00
1991, 01, 27, 20, 1.8426E+00
1991, 01, 27, 21, 2.0206E+00
1991, 01, 27, 22, 2.1996E+00
1991, 01, 27, 23, 2.2776E+00
1991, 01, 27, 24, 2.3556E+00
1991, 01, 28, 01, 2.4351E+00
1991, 01, 28, 02, 2.5751E+00
1991, 01, 28, 03, 2.7146E+00
1991, 01, 28, 04, 2.8551E+00
1991, 01, 28, 05, 2.8661E+00
1991, 01, 28, 06, 2.8766E+00
1991, 01, 28, 07, 2.8856E+00
1991, 01, 28, 08, 4.4936E+00
1991, 01, 28, 09, 6.1001E+00
1991, 01, 28, 10, 7.7066E+00
1991, 01, 28, 11, 8.4856E+00
1991, 01, 28, 12, 9.2671E+00
1991, 01, 28, 13, 1.0048E+01
1991, 01, 28, 14, 1.0280E+01
1991, 01, 28, 15, 1.0513E+01
1991, 01, 28, 16, 1.0746E+01
1991, 01, 28, 17, 9.6226E+00
1991, 01, 28, 18, 8.4996E+00
